CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition,Label
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Brain disease or condition (non-traumatic),null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Brain injury (traumatic),null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,I,46342,Lake,(502) 596-6346,5,Hip or femur fracture,null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Nervous system disorder (excluding stroke),2
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Spinal cord injury (traumatic),null
15T034,ST. MARY MEDICAL CENTER INC,1500 S. LAKE PARK AVENUE,HOBART,IN,46342,Lake,(502) 596-6346,5,Spinal cord injury (traumatic),null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,All other conditions,null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Brain disease or condition (non-traumatic),null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Brain injury (traumatic),2
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Hip or femur fracture,null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Hip or knee replacement  amputation or other bone or joint condition,2
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Nervous system disorder (excluding stroke),null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Spinal cord disease or condition (non-traumatic),null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,IN,46368,Porter,(219) 263-7115,5,Spinal cord injury (traumatic),null
15T035,PORTER HOSPITAL,3630 WILLOWCREEK RD,PORTAGE,I,46368,Porter,(219) 263-7115,5,Stroke,null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,All other conditions,null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Brain disease or condition (non-traumatic),null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Brain injury (traumatic),null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Hip or femur fracture,null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Hip or knee replacement  amputation or other bone or joint condition,2
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Nervous system disorder (excluding stroke),null
15T042,null,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Spinal cord disease or condition (non-traumatic),null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Spinal cord injury (traumatic),null
15T042,GOOD SAMARITAN HOSPITAL,520 SOUTH SEVENTH,VINCENNES,IN,47591,Knox,(812) 885-3601,5,Stroke,null
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,All other conditions,null
15T046,TRRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Brain disease or condition (non-traumatic),null
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Brain injury (traumatic),null
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Hp or femur fracture,null
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Hip or knee replacement  amputation or other bone or joint condition,2
15T046,TRRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Nervous system disorder (excluding stroke),2
15T046,TERRE HAUTE REGIONAL HOSPITAL,null,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Spinal cord disease or condition (non-traumatic),null
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Spinal cord injury (traumatic),2
15T046,TERRE HAUTE REGIONAL HOSPITAL,3901 SOUTH 7TH STREET,TERRE HAUTE,IN,47802,Vigo,(812) 230-1547,5,Stroke,null
15T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,All other conditions,null
15T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Brain disease or condition (non-traumatic),null
15T048,MERCY REGIONAL MEDICAL CENTER,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Brain injury (traumatic),2
1T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,17042,Lebanon,(765) 983-3060,5,Hip or femur fracture,2
15T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T048,null,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Nervous system disorder (excluding stroke),null
null,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Spinal cord disease or condition (non-traumatic),null
15T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Spinal cord injury (traumatic),null
15T048,REID HOSPITAL AND HEALTH CARE SERVICES,1100 REID PARKWAY,RICHMOND,IN,47374,Wayne,(765) 983-3060,5,Stroke,null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(815) 968-4400,5,Al other conditions,2
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Brain disease or condition (non-traumatic),null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Brain injury (traumatic),null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Stroke,null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Nervous system disorder (excluding stroke),2
15T058,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,615 N MICHIGAN ST,SUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Spinal cord disease or condition (non-traumatic),null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(574) 647-3083,5,Spinal cord injury (traumatic),null
15T058,MEMORIAL REGIONAL REHAB CENTER,615 N MICHIGAN ST,SOUTH BEND,IN,46601,St. Joseph,(316) 634-3400,5,Stroke,null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,All other conditions,null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Brain disease or condition (non-traumatic),null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Brain injury (traumatic),null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Hip or femur fracture,null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Nervous system disorder (excluding stroke),null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Spinal cord injury (traumatic),null
15T059,RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,NOBLESVILLE,IN,46060,Hamilton,(502) 596-6346,5,Stroke,null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,All other conditions,null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Brain disease or condition (non-traumatic),null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Brain injury (traumatic),null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Hip or femur fracture,null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,4501,Daviess,(812) 254-2760,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Hip or femur fracture,null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Spinal cord disease or condition (non-traumatic),null
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Daviess,(812) 254-2760,5,Spinal cord injury (traumatic),2
15T061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,Volusia,(812) 254-2760,5,Stroke,null
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,All other conditions,null
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Brain disease or condition (non-traumatic),null
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Brain injury (traumatic),2
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Hip or femur fracture,null
22TA47,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Hip or knee replacement  amputation or other bone or joint condition,2
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,2015 JACKSON STREET,IN,1602,Madison,(765) 608-2661,5,Nervous system disorder (excluding stroke),2
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Spinal cord disease or condition (non-traumatic),null
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Spinal cord injury (traumatic),null
15T088,BENNETT REHABILITATION CENTER,2015 JACKSON STREET,ANDERSON,IN,46016,Madison,(765) 608-2661,5,Stroke,null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,All other conditions,null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Brain disease or condition (non-traumatic),null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Brain injury (traumatic),null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Hip or femur fracture,null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Nervous system disorder (excluding stroke),null
null,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,IN,92782,Delaware,(765) 747-4228,5,Spinal cord disease or condition (non-traumatic),null
15T089,IU HEALTH BALL MEMORIAL HOSP,2401 UNIVERSITY AVE,MUNCIE,null,47303,Delaware,(765) 747-4228,5,Sinal cord injury (traumatic),null
15T089,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,2401 UNIVERSITY AVE,MUNCIE,IN,47303,Delaware,(765) 747-4228,5,Stroke,null
33T394,UHS HOSPITALS,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,All other conditions,2
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Brain disease or condition (non-traumatic),2
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Brain injury (traumatic),null
1T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Hip or femur fracture,null
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Nervous system disorder (excluding stroke),null
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Spinal cord disease or condition (non-traumatic),2
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Spinal cord injury (traumatic),2
15T090,FRANCISCAN HEALTH DYER/HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,Lake,(219) 932-2300,5,Hip or femur fracture,null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(12) 485-5614,5,All other conditions,null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Brain disease or condition (non-traumatic),null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Brain injury (traumatic),null
15T100,null,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,null,5,Hip or femur fracture,null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(12) 485-5614,5,Nervous system disorder (excluding stroke),null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Spinal cord disease or condition (non-traumatic),null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Spinal cord injury (traumatic),null
15T100,ST. VINCENT EVANSVILLE,3700 WASHINGTON AVENUE,EVANSVILLE,IN,47750,Vanderburgh,(812) 485-5614,5,Stroke,null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,All other conditions,null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Brain disease or condition (non-traumatic),null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Brain injury (traumatic),null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Hip or femur fracture,null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Nervous system disorder (excluding stroke),null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Spinal cord disease or condition (non-traumatic),null
null,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Spinal cord injury (traumatic),null
15T109,ST. ELIZABETH INPATIENT REHABILITATION CENTER,1501 HARTFORD ST.,LAFAYETTE,IN,47904,Tippecanoe,(765) 446-4829,5,Stroke,null
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,All other conditions,null
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Brain disease or condition (non-traumatic),null
15T112,SPRING VALLEY MEDICAL CENTER,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Brain injury (traumatic),null
15T112,null,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Hip or femur fracture,null
15T112,null,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Nervous system disorder (excluding stroke),2
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Spinal cord disease or condition (non-traumatic),2
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Spinal cord injury (traumatic),2
15T112,COLUMBUS REGIONAL HOSPITAL,2400 EAST 17TH ST,COLUMBUS,IN,47201,Bartholomew,(812) 376-5699,5,Stroke,null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Hip or femur fracture,null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Brain disease or condition (non-traumatic),null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Brain injury (traumatic),2
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Hip or femur fracture,null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Nervous system disorder (excluding stroke),null
36T054,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Spinal cord disease or condition (non-traumatic),null
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Spinal cord injury (traumatic),2
15T115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,47546,Dubois,(812) 996-2345,5,Stroke,null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,8111 S EMERSON AVE,IN,46237,Marion,(317) 528-6038,5,All other conditions,2
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Brain disease or condition (non-traumatic),null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Brain injury (traumatic),null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,SAINT LOUIS,IN,46237,Marion,(317) 528-6038,5,Hip or femur fracture,null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,IDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Hip or knee replacement  amputation or other bone or joint condition,null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Nervous system disorder (excluding stroke),null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Spinal cord disease or condition (non-traumatic),null
15T162,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,null,46237,Marion,(317) 528-6038,5,Spinal cord injury (traumatic),null
103037,FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,Marion,(317) 528-6038,5,Sroke,null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,All other conditions,null
163025,MERCY REHABILITATION HOSPITAL  LLC,null,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Brain disease or condition (non-traumatic),null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Brain injury (traumatic),2
163025,null,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Hip or femur fracture,null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,null,IA,50325,Dallas,(515) 381-6519,7,Hip or knee replacement  amputation or other bone or joint condition,null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Nervous system disorder (excluding stroke),null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Spinal cord disease or condition (non-traumatic),null
163025,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,TUCSON,IA,null,Dallas,(515) 381-6519,7,Spinal cord injury (traumatic),null
null,MERCY REHABILITATION HOSPITAL  LLC,1401 CAMPUS DRIVE,CLIVE,IA,50325,Dallas,(515) 381-6519,7,Spinal cord injury (traumatic),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,null,7,Al other conditions,null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Brain disease or condition (non-traumatic),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Brain injury (traumatic),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Hip or femur fracture,null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Hip or knee replacement  amputation or other bone or joint condition,null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,null,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Nervous system disorder (excluding stroke),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(205) 481-7287,7,Spinal cord disease or condition (non-traumatic),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,null,7,Spinal cord injury (traumatic),null
163026,MERCY IOWA CITY REHABLITATION HOSPITAL,2801 HEARTLAND DRIVE,CORALVILLE,IA,52241,Johnson,(319) 645-4001,7,Stroke,null
163027,UNIV OF IOWA HEALTH NETWORK REHAB HOSP,2450 CORAL COURT,CORALVILLE,IA,52241,Johnson,(319) 645-3300,7,All other conditions,null
163027,UNIV OF IOWA HEALTH NETWORK REHAB HOSP,2450 CORAL COURT,CORALVILLE,IA,52241,Johnson,(319) 645-3300,7,Brain disease or condition (non-traumatic),null
163027,null,2450 CORAL COURT,CORALVILLE,IA,52241,Johnson,(319) 645-3300,7,Brain injury (traumatic),null
33T056,UNIV OF IOWA HEALTH NETWORK REHAB HOSP,2450 CORAL COURT,CORALVILLE,IA,52241,Johnson,(319) 645-3300,7,Hip or femur fracture,null
163027,UNIV OF IOWA HEALTH NETWORK REHAB HOSP,2450 CORAL COURT,CORALVILLE,IA,null,Johnson,(319) 645-3300,7,Hip or knee replacement  amputation or other bone or joint condition,null
