ounces,abv,brewery_id,brewery_name,city,state,Label
16.0 oz,0.048,26,Evil Czech Brewery,Mishawaka,IN,null
16.0 oz,0.054,26,Evil Czech Brewery,Mishawaka,IN,null
12.0 oz,0.04%,173,Evil Twin Brewing,Brooklyn,NY,null
16.0 oz.,0.085,173,Evil Twin Brewing,Brooklyn,NY,null
12.0 oz.,0.055,173,Evil Twin Brewing,Brooklyn,NY,null
12.0 oz,0.03%,173,Evil Twin Brewing,Brooklyn,NY,null
12.0 oz.,0.06%,173,Evil Twin Brewing,Brooklyn,NY,null
12.0 oz.,0.05,335,Fargo Brewing Company,Fargo,ND,null
12.0 oz.,0.045,335,Fargo Brewing Company,Fargo,ND,null
12.0 oz,0.067,335,Fargo Brewing Company,Fargo,ND,null
12.0 oz,0.06%,224,Fat Head's Brewery,Middleburg Heights,OH,null
16.0 oz.,0.07,224,Fat Head's Brewery,Middleburg Heights,OH,null
16.0 oz,0.07,405,Fate Brewing Company,Boulder,CO,null
16.0 oz.,0.05%,405,Fate Brewing Company,Boulder,CO,null
16.0 oz.,0.05,405,Fate Brewing Company,Boulder,CO,null
16.0 oz,0.05,405,Fate Brewing Company,Boulder CO,null,null
16.0 ounce,0.07%,405,Fate Brewing Company,Boulder,CO,null
16.0 ounce,0.08%,201,Fearless Brewing Company,Estacada,OR,null
16.0 oz.,0.046,201,Fearless Brewing Company,Estacada,OR,null
16.0 OZ.,0.051,201,Fearless Brewing Company,Estacada,OR,null
16.0 OZ.,0.075,201,Fearless Brewing Company,Estacada,OR,null
16.0 oz,0.069,201,Fearless Brewing Company,Estacada,OR,null
16.0 ounce,0.05,201,Fearless Brewing Company,Estacada,OR,null
12.0 oz.,0.081,172,Fiddlehead Brewing Company,Shelburne,VT,null
16.0 oz.,0.08%,172,Fiddlehead Brewing Company,Shelburne,VT,null
16.0 oz.,0.082,172,Fiddlehead Brewing Company,Shelburne,VT,null
16.0 oz.,0.06%,172,Fiddlehead Brewing Company,Shelburne,VT,null
12.0 oz.,0.045,36,Figueroa Mountain Brewing Company,Buellton,CA,null
12.0 oz.,0.06%,36,Figueroa Mountain Brewing Company,Buellton,CA,null
12.0 oz.,0.048,36,Figueroa Mountain Brewing Company,Buellton CA,null,null
16.0 oz.,0.09%,256,Finch's Beer Company,Chicago,IL,null
16.0 ounce,0.08,256,Finch's Beer Company,Chicago,IL,null
16.0 oz.,0.086,256,Finch's Beer Company,Chicago,IL,null
16.0 ounce,0.05,256,Finch's Beer Company,Chicago,IL,null
16.0 oz.,0.05%,256,Finch's Beer Company,Chicago,IL,null
16.0 oz. Alumi-Tek,0.08%,256,Finch's Beer Company,Chicago,IL,null
16.0 ounce,0.055,256,Finch's Beer Company,Chicago,IL,null
16.0 ounce,0.075,256,Finch's Beer Company,Chicago,IL,null
16.0 oz,0.055,256,Finch's Beer Company,Chicago,IL,null
16.0 oz,0.05%,256,Finch's Beer Company,Chicago,IL,null
12.0 oz,0.045,48,Firestone Walker Brewing Company,Paso Robles,CA,null
12.0 oz.,0.075,48,Firestone Walker Brewing Company,Paso Robles CA,null,null
12.0 oz.,0.053,48,Firestone Walker Brewing Company,Paso Robles,CA,null
12.0 oz,0.047,48,Firestone Walker Brewing Company,Paso Robles,CA,null
12.0 oz,0.047,48,Firestone Walker Brewing Company,Paso Robles,CA,null
16.0 oz.,0.065,16,Flat 12 Bierwerks,Indianapolis,IN,null
16.0 ounce,0.05,16,Flat 12 Bierwerks,Indianapolis,IN,null
16.0 ounce,0.06,16,Flat 12 Bierwerks,Indianapolis,IN,null
12.0 ounce,null,532,Flat Rock Brewing Company,Smithton,PA,null
16.0 oz,0.06%,54,Flesk Brewing Company,Lombard,IL,null
12.0 ounce,0.07%,521,Flying Dog Brewery,Frederick,MD,null
12.0 oz.,0.047,521,Flying Dog Brewery,Frederick,MD,null
12.0 oz.,0.04,50,Flying Mouse Brewery,Troutville,VA,null
12.0 ounce,0.07,50,Flying Mouse Brewery,Troutville,VA,null
12.0 oz. Alumi-Tek,0.078,279,Foolproof Brewing Company,Pawtucket,RI,null
12.0 oz,0.06%,279,Foolproof Brewing Company,Pawtucket,RI,null
12.0 ounce,0.07%,279,Foolproof Brewing Company,Pawtucket,RI,null
12.0 oz,0.045,279,Foolproof Brewing Company,Pawtucket,RI,null
12.0 oz.,0.05,217,Forgotten Boardwalk,Cherry Hill,NJ,null
12.0 oz.,0.069,217,Forgotten Boardwalk,Cherry Hill,NJ,null
12.0 oz.,0.05%,206,Fort George Brewery,Astoria,OR,null
12.0 ounce,0.06%,206,Fort George Brewery,Astoria,OR,null
16.0 oz.,0.045,206,Fort George Brewery,Astoria,OR,null
16.0 oz.,0.065,206,Fort George Brewery,Astoria,OR,null
16.0 oz.,0.062,206,Fort George Brewery,Astoria,OR,null
16.0 ounce,0.067,206,Fort George Brewery,Astoria,OR,null
16.0 oz.,0.058,206,Fort George Brewery,Astoria,OR,null
16.0 oz.,0.052,206,Fort George Brewery,Astoria,OR,null
16.0 oz,0.055,206,Fort George Brewery,Astoria,OR,null
16.0 ounce,0.088,206,Fort George Brewery,Astoria,OR,null
16.0 oz,0.051,206,Fort George Brewery,Astoria,OR,null
16.0 ounce,0.07%,206,Fort George Brewery,Astoria,OR,null
12.0 oz.,null,151,Fort Pitt Brewing Company,Latrobe PA,null,null
12.0 oz.,0.05%,4,Fort Point Beer Company,San Francisco,CA,null
12.0 ounce,0.056,4,Fort Point Beer Company,San Francisco,CA,null
12.0 oz,0.046,4,Fort Point Beer Company,San Francisco,CA,null
12.0 oz,0.063,4,Fort Point Beer Company,San Francisco,CA,null
12.0 ounce,0.085,15,Founders Brewing Company,Grand Rapids,MI,null
12.0 oz.,0.072,15,Founders Brewing Company,Grand Rapids,MI,null
12.0 oz.,0.047,15,Founders Brewing Company,Grand Rapids,MI,null
12.0 oz,0.08%,287,Four Corners Brewing Company,Dallas,TX,null
12.0 ounce,0.057,287,Four Corners Brewing Company,Dallas,TX,null
12.0 oz,0.052,287,Four Corners Brewing Company,Dallas TX,null,null
16.0 oz,0.055,22,Four Fathers Brewing,Valparaiso,IN,null
16.0 ounce,0.05,22,Four Fathers Brewing,Valparaiso,IN,null
16.0 oz.,0.06,22,Four Fathers Brewing,Valparaiso,IN,null
16.0 oz. Alumi-Tek,0.064,22,Four Fathers Brewing,Valparaiso,IN,null
12.0 oz. Alumi-Tek,0.04%,348,Four Horsemen Brewing Company,South Bend,IN,null
12.0 oz,0.052,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz,0.06,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz.,0.051,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz.,0.042,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz,0.067,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz.,0.06,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 oz,0.052,160,Four Peaks Brewing Company,Tempe,AZ,null
12.0 ounce,0.06,105,Four String Brewing Company,Columbus,OH,null
12.0 oz.,0.05%,105,Four String Brewing Company,Columbus,OH,null
12.0 oz. Alumi-Tek,0.057,105,Four String Brewing Company,Columbus,OH,null
12.0 ounce,0.07,105,Four String Brewing Company,Columbus,OH,null
12.0 oz.,0.06%,253,Frankenmuth Brewery,Frankenmuth,MI,null
12.0 oz. Alumi-Tek,0.069,253,Frankenmuth Brewery,Frankenmuth MI,null,null
12.0 ounce,0.055,253,Frankenmuth Brewery,Frankenmuth,MI,null
12.0 oz. Alumi-Tek,0.053,66,Freetail Brewing Company,San Antonio,TX,null
12.0 oz.,0.07%,66,Freetail Brewing Company,San Antonio,TX,null
12.0 oz.,0.06,66,Freetail Brewing Company,San Antonio,TX,null
12.0 oz.,0.042,66,Freetail Brewing Company,San Antonio,TX,null
12.0 oz.,0.068,66,Freetail Brewing Company,San Antonio,TX,null
12.0 ounce,0.042,66,Freetail Brewing Company,San Antonio,TX,null
12.0 oz,0.059,66,Freetail Brewing Company,San Antonio,TX,null
12.0 ounce,0.044,66,Freetail Brewing Company,San Antonio,TX,null
12.0 ounce,0.04,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz,0.045,460,Fremont Brewing Company,Seattle,WA,null
12.0 ounce,0.08,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz,0.07%,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz,0.065,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz.,0.06%,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz,0.07%,460,Fremont Brewing Company,Seattle,WA,null
12.0 oz.,0.05%,433,French Broad Brewery,Asheville,NC,null
12.0 oz,0.07%,433,French Broad Brewery,Asheville,NC,null
12.0 oz.,0.05%,433,French Broad Brewery,Asheville,NC,null
16.0 oz. Alumi-Tek,0.07%,180,Frog Level Brewing Company,Waynesville,NC,null
12.0 OZ.,0.05%,347,Fullsteam Brewery,Durham,NC,null
12.0 oz.,0.072,228,Geneva Lake Brewing Company,Lake Geneva WI,null,null
12.0 ounce,0.049,228,Geneva Lake Brewing Company,Lake Geneva,WI,null
12.0 ounce,0.05,228,Geneva Lake Brewing Company,Lake Geneva,WI,null
12.0 oz,0.067,106,Glabrous Brewing Company,Pineland ME,null,null
16.0 oz,0.072,240,Golden Road Brewing,Los Angeles CA,null,null
12.0 OZ.,0.06%,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.074,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.08,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz,0.094,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.06%,240,Golden Road Brewing,Los Angeles,CA,null
16.0 ounce,0.046,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz,0.068,240,Golden Road Brewing,Los Angeles CA,null,null
12.0 oz,0.06%,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz,0.05,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.055,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.08,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.08,240,Golden Road Brewing,Los Angeles,CA,null
16.0 oz.,0.059,240,Golden Road Brewing,Los Angeles,CA,null
16.0 ounce,0.05%,240,Golden Road Brewing,Los Angeles,CA,null
16.0 ounce,0.07,39,Gonzo's BiggDogg Brewing,Kalamazoo,MI,null
12.0 ounce,0.07,464,Good Life Brewing Company,Bend,OR,null
12.0 oz.,0.06,464,Good Life Brewing Company,Bend,OR,null
12.0 oz.,0.06%,478,Good People Brewing Company,Birmingham,AL,null
12.0 oz,0.093,478,Good People Brewing Company,Birmingham,AL,null
12.0 oz.,0.06,478,Good People Brewing Company,Birmingham,AL,null
12.0 ounce,0.06,478,Good People Brewing Company,Birmingham,AL,null
12.0 ounce,0.06%,478,Good People Brewing Company,Birmingham,AL,null
12.0 OZ.,0.055,194,Goodlife Brewing Co.,Bend,OR,null
12.0 oz.,0.059,196,Goose Island Brewery Company,Chicago,IL,null
16.0 oz.,0.054,88,Goose Island Brewing Company,Chicago,IL,null
12.0 oz.,0.05%,88,Goose Island Brewing Company,Chicago,IL,null
16.0 oz,0.04%,88,Goose Island Brewing Company,Chicago,IL,null
12.0 ounce,0.04%,88,Goose Island Brewing Company,Chicago,null,2
12.0 oz.,0.04%,88,Goose Island Brewing Company,Chicago,IL,null
12.0 ounce,0.05%,420,Gore Range Brewery,Edwards,CO,null
12.0 oz.,0.05,536,Grand Canyon Brewing Company,Williams,AZ,null
12.0 oz.,0.05%,536,Grand Canyon Brewing Company,Williams,AZ,null
12.0 oz. Silo Can,0.054,536,Grand Canyon Brewing Company,Williams,AZ,null
12.0 oz.,null,536,Grand Canyon Brewing Company,Williams,AZ,null
12.0 oz.,0.043,213,Grapevine Craft Brewery,Farmers Branch,TX,null
12.0 oz.,0.049,213,Grapevine Craft Brewery,Farmers Branch,TX,null
12.0 oz.,0.055,213,Grapevine Craft Brewery,Farmers Branch,TX,null
16.0 oz.,0.053,165,Great Crescent Brewery,Aurora,IN,null
16.0 OZ.,0.057,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.056,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.062,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.057,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.053,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.056,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.06%,165,Great Crescent Brewery,Aurora,IN,null
16.0 OZ.,0.045,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.057,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.06%,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.06%,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.051,165,Great Crescent Brewery,Aurora IN,null,null
16.0 oz,0.075,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.08,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.06%,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.057,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.042,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz.,0.06%,165,Great Crescent Brewery,Aurora,IN,null
16.0 oz,0.05%,165,Great Crescent Brewery,Aurora,IN,null
12.0 oz,0.05,6,Great Divide Brewing Company,Denver,CO,null
12.0 oz,0.087,6,Great Divide Brewing Company,Denver,CO,null
12.0 oz.,0.06%,6,Great Divide Brewing Company,Denver,CO,null
12.0 ounce,0.071,6,Great Divide Brewing Company,Denver,CO,null
12.0 oz,0.08%,6,Great Divide Brewing Company,Denver CO,null,null
12.0 oz.,0.05,6,Great Divide Brewing Company,Denver,CO,null
12.0 ounce,0.10%,6,Great Divide Brewing Company,Denver,CO,null
12.0 OZ.,0.07%,6,Great Divide Brewing Company,Denver,CO,null
12.0 oz.,0.071,6,Great Divide Brewing Company,Denver,CO,null
24.0 oz.,0.05%,543,Great Northern Brewing Company,Whitefish,MT,null
12.0 ounce,0.045,543,Great Northern Brewing Company,Whitefish,MT,null
12.0 ounce,0.052,269,Great Raft Brewing Company,Shreveport,LA,null
12.0 oz,0.052,269,Great Raft Brewing Company,Shreveport,LA,null
12.0 oz,0.05,365,Great River Brewery,Davenport,IA,null
16.0 ounce,0.07%,365,Great River Brewery,Davenport,IA,null
12.0 ounce,0.048,365,Great River Brewery,Davenport,IA,null
12.0 oz.,0.048,365,Great River Brewery,Davenport,IA,null
12.0 oz.,0.05%,365,Great River Brewery,Davenport,IA,null
16.0 ounce,0.05,365,Great River Brewery,Davenport,IA,null
16.0 OZ.,0.06%,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.055,365,Great River Brewery,Davenport,IA,null
16.0 oz. Alumi-Tek,0.05%,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.053,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.09%,365,Great River Brewery,Davenport,IA,null
16.0 ounce,0.07,365,Great River Brewery,Davenport,IA,null
16.0 oz,0.07%,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.06%,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.048,365,Great River Brewery,Davenport,IA,null
16.0 oz.,0.06%,365,Great River Brewery,Davenport,IA,null
16.0 oz,0.05%,365,Great River Brewery,Davenport,IA,null
16.0 oz,0.054,365,Great River Brewery,Davenport,IA,null
12.0 oz.,0.05%,466,Green Room Brewing,Jacksonville,FL,null
12.0 ounce,0.057,156,Greenbrier Valley Brewing Company,Lewisburg,WV,null
12.0 ounce,0.067,156,Greenbrier Valley Brewing Company,Lewisburg,WV,null
16.0 ounce,0.058,86,Grey Sail Brewing Company,Westerly,RI,null
12.0 oz,0.085,86,Grey Sail Brewing Company,Westerly,RI,null
16.0 oz. Alumi-Tek,0.058,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
12.0 oz.,0.06%,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
16.0 ounce,0.04,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
16.0 ounce,0.055,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
16.0 OZ.,0.06,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
12.0 oz.,0.06%,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
12.0 oz.,0.05%,379,Grey Sail Brewing of Rhode Island,Westerly,RI,null
16.0 oz.,0.045,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 ounce,0.07%,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 ounce,0.05,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 ounce,0.05%,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 ounce,0.065,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 OZ.,0.075,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 ounce,0.05%,124,Griffin Claw Brewing Company,Birmingham,MI,null
12.0 oz,0.04,124,Griffin Claw Brewing Company,Birmingham,MI,null
16.0 oz,0.09,124,Griffin Claw Brewing Company,Birmingham,MI,null
12.0 oz.,0.063,144,Grimm Brothers Brewhouse,Loveland,CO,null
12.0 oz,0.069,290,Hale's Ales,Seattle,WA,null
12.0 ounce,0.047,290,Hale's Ales,Seattle,WA,null
16.0 oz.,0.07,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz.,0.08,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz.,0.06%,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz,0.055,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz,0.06,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz.,0.06,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz,0.042,327,Half Acre Beer Company,Chicago,IL,null
16.0 oz,0.052,327,Half Acre Beer Company,Chicago,IL,null
12.0 oz. Alumi-Tek,0.07,248,Half Full Brewery,Stamford,CT,null
12.0 oz,0.052,248,Half Full Brewery,Stamford,CT,null
12.0 oz. Alumi-Tek,0.046,476,Hangar 24 Craft Brewery,Redlands,CA,null
12.0 oz,0.043,476,Hangar 24 Craft Brewery,Redlands,CA,null
16.0 oz.,0.075,343,Hardywood Park Craft Brewery,Richmond,VA,null
12.0 oz,0.044,343,Hardywood Park Craft Brewery,Richmond,VA,null
12.0 ounce,0.056,343,Hardywood Park Craft Brewery,Richmond,VA,null
12.0 oz,0.052,234,Harpoon Brewery,Boston,MA,null
12.0 ounce,0.062,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,0.048,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,0.05%,234,Harpoon Brewery,Boston,MA,null
12.0 ounce,0.059,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,0.06%,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,0.055,234,Harpoon Brewery,Boston,MA,null
12.0 ounce,0.06%,234,Harpoon Brewery,Boston,MA,null
12.0 oz,0.05%,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,0.048,234,Harpoon Brewery,Boston,MA,null
12.0 OZ.,0.05,234,Harpoon Brewery,Boston MA,null,null
12.0 oz,0.06%,234,Harpoon Brewery,Boston,MA,null
12.0 oz.,null,535,Harvest Moon Brewing Company,Belt,MT,null
12.0 oz.,0.05%,535,Harvest Moon Brewing Company,Belt,MT,null
12.0 ounce,0.049,204,Hawai'i Nui Brewing Co.,Hilo,HI,null
12.0 oz,0.05%,204,Hawai'i Nui Brewing Co.,Hilo,HI,null
19.2 oz.,0.06%,204,Hawai'i Nui Brewing Co.,Hilo,HI,null
12.0 ounce,0.064,204,Hawai'i Nui Brewing Co.,Hilo,HI,null
19.2 oz,0.083,204,Hawai'i Nui Brewing Co.,Hilo,HI,null
16.0 oz.,0.076,280,Headlands Brewing Company,Mill Valley,CA,null
16.0 oz,0.06%,280,Headlands Brewing Company,Mill Valley,CA,null
16.0 ounce,0.088,280,Headlands Brewing Company,Mill Valley CA,null,null
12.0 oz,0.072,479,Heavy Seas Beer,Halethorpe,MD,null
12.0 oz,0.06%,479,Heavy Seas Beer,Halethorpe,MD,null
12.0 OZ.,0.06,479,Heavy Seas Beer,Halethorpe,MD,null
16.0 OZ.,0.06%,423,Hess Brewing Company,San Diego,CA,null
16.0 oz,0.08%,423,Hess Brewing Company,San Diego,CA,null
16.0 oz,0.099,423,Hess Brewing Company,San Diego,CA,null
12.0 ounce,0.063,168,High Hops Brewery,Windsor,CO,null
12.0 oz. Alumi-Tek,0.07,168,High Hops Brewery,Windsor,CO,null
12.0 oz,0.044,500,High Noon Saloon And Brewery,Leavenworth,KS,null
12.0 oz.,0.05%,500,High Noon Saloon And Brewery,Leavenworth,KS,null
12.0 ounce,0.055,500,High Noon Saloon And Brewery,Leavenworth,KS,null
0.05%,32,Hilliard's Beer,Seattle,WA,null,null
16.0 oz.,0.06%,362,Hilliard's Beer,Seattle,WA,null
16.0 oz.,0.049,362,Hilliard's Beer,Seattle,WA,null
16.0 oz.,0.055,362,Hilliard's Beer,Seattle,WA,null
16.0 oz,0.07%,362,Hilliard's Beer,Seattle,WA,null
16.0 oz.,0.042,349,Hinterland Brewery,Green Bay,WI,null
12.0 oz.,0.042,297,Hop Farm Brewing Company,Pittsburgh,PA,null
12.0 ounce,0.05%,297,Hop Farm Brewing Company,Pittsburgh,PA,null
12.0 oz,0.06%,297,Hop Farm Brewing Company,Pittsburgh PA,null,null
12.0 oz,0.049,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.08%,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.063,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.049,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 ounce,0.048,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.065,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.065,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz.,0.049,198,Hop Valley Brewing Company,Springfield,OR,null
12.0 oz,0.07,395,Hops & Grain Brewery,Austin,TX,null
12.0 oz.,0.051,395,Hops & Grain Brewery,Austin,TX,null
12.0 oz.,0.051,395,Hops & Grain Brewery,Austin,TX,null
12.0 ounce,0.06,395,Hops & Grain Brewery,Austin,TX,null
12.0 oz.,0.065,136,Hops & Grains Brewing Company,Austin,TX,null
16.0 oz,0.068,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.03%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 ounce,0.039,80,Hopworks Urban Brewery,Portland OR,null,null
16.0 oz.,0.039,80,Hopworks Urban Brewery,Portland,OR,null
16.0 ounce,0.039,80,Hopworks Urban Brewery,Portland OR,null,null
16.0 ounce,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 ounce,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.039,80,Hopworks Urban Brewery,Portland,OR,null
16.0 ounce,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz. Alumi-Tek,0.039,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.039,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.04%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.058,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz.,0.06%,80,Hopworks Urban Brewery,Portland OR,null,null
16.0 oz.,0.07%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz.,0.07%,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.06,80,Hopworks Urban Brewery,Portland,OR,null
16.0 ounce,0.058,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.073,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz,0.051,80,Hopworks Urban Brewery,Portland,OR,null
16.0 oz.,0.066,80,Hopworks Urban Brewery,Portland,OR,null
12.0 oz.,0.06%,120,Horny Goat Brew Pub,Milwaukee,WI,null
12.0 oz.,0.051,120,Horny Goat Brew Pub,Milwaukee,WI,null
16.0 oz.,0.06,120,Horny Goat Brew Pub,Milwaukee,WI,null
12.0 oz.,0.07%,445,Howard Brewing Company,Lenoir,NC,null
12.0 oz.,0.055,445,Howard Brewing Company,Lenoir,NC,null
12.0 oz,0.07%,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 ounce,0.065,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 ounce,0.05,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 oz.,0.046,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 ounce,0.065,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 oz,0.05%,277,Indeed Brewing Company,Minneapolis,MN,null
12.0 oz,0.048,140,Independence Brewing Company,Austin,TX,null
12.0 oz.,0.055,140,Independence Brewing Company,Austin,TX,null
12.0 oz. Alumi-Tek,0.059,140,Independence Brewing Company,Austin,TX,null
12.0 oz,0.06%,23,Indiana City Brewing,Indianapolis,IN,null
12.0 oz.,0.07,242,Infamous Brewing Company,Austin,TX,null
12.0 oz.,0.06%,242,Infamous Brewing Company,Austin,TX,null
12.0 oz.,0.05%,527,Intuition Ale Works,Jacksonville,FL,null
12.0 oz,0.068,527,Intuition Ale Works,Jacksonville,FL,null
12.0 oz,0.053,527,Intuition Ale Works,Jacksonville,FL,null
12.0 oz,0.049,123,Ipswich Ale Brewery,Ipswich,MA,null
16.0 oz.,null,316,Iron Hill Brewery & Restaurant,Wilmington,DE,null
16.0 oz,0.052,2,Jack's Abby Craft Lagers,Framingham,MA,null
12.0 OZ.,0.048,2,Jack's Abby Craft Lagers,Framingham,MA,null
16.0 oz.,0.072,2,Jack's Abby Craft Lagers,Framingham,null,2
12.0 ounce,0.07%,2,Jack's Abby Craft Lagers,Framingham,MA,null
12.0 oz. Alumi-Tek,0.05%,2,Jack's Abby Craft Lagers,Framingham,MA,null
12.0 OZ.,0.05,416,Jack's Hard Cider (Hauser Estate...,Biglerville,PA,null
12.0 oz.,0.051,416,Jack's Hard Cider (Hauser Estate...,Biglerville,PA,null
12.0 oz.,0.06%,312,Jackalope Brewing Company,Nashville,TN,null
12.0 ounce,0.055,92,Jackie O's Pub & Brewery,Athens,OH,null
12.0 ounce,0.065,92,Jackie O's Pub & Brewery,Athens,OH,null
12.0 oz.,0.07%,92,Jackie O's Pub & Brewery,Athens,OH,null
12.0 oz,0.05,92,Jackie O's Pub & Brewery,Athens,OH,null
12.0 ounce,0.067,92,Jackie O's Pub & Brewery,Athens,OH,null
12.0 oz.,0.07%,114,Jailbreak Brewing Company,Laurel,MD,null
12.0 ounce,null,32,James Page Brewing Company,Stevens Point,WI,null
12.0 oz.,0.045,32,James Page Brewing Company,Stevens Point,WI,null
12.0 oz,0.055,32,James Page Brewing Company,Stevens Point,WI,null
12.0 OZ.,0.055,32,James Page Brewing Company,Stevens Point,WI,null
12.0 oz.,0.06,32,James Page Brewing Company,Stevens Point,WI,null
12.0 oz,0.06%,32,James Page Brewing Company,Stevens Point WI,null,null
12.0 ounce,0.05%,233,Joseph James Brewing Company,Henderson,NV,null
12.0 oz,0.05%,233,Joseph James Brewing Company,Henderson,NV,null
12.0 oz,0.09%,233,Joseph James Brewing Company,Henderson,NV,null
12.0 oz,0.052,233,Joseph James Brewing Company,Henderson,NV,null
12.0 oz. Alumi-Tek,0.071,208,Kalona Brewing Company,Kalona,IA,null
12.0 oz.,0.075,208,Kalona Brewing Company,Kalona,IA,null
12.0 oz.,0.05%,125,Karbach Brewing Company,Houston,TX,null
